Id,algebra,programming,data science,robotics,economics,job,salary
5294,85,74,80,52,65,junior developer,180000
5295,74,83,69,70,73,robotics engineer,810000
5296,87,67,57,74,86,robotics engineer,800000
5297,75,90,93,83,68,senior developer,560000
5298,64,53,75,94,75,robotics engineer,830000
5299,84,99,95,91,71,senior developer,750000
5300,76,75,74,52,95,junior developer,160000
5301,99,79,80,60,75,junior developer,170000
5302,85,89,78,71,58,robotics engineer,1150000
5303,92,68,76,65,67,junior developer,150000
5304,69,79,76,80,69,economist,390000
5305,80,88,59,93,83,developer,390000
5306,75,76,78,73,71,data scientist,760000
5307,84,75,95,74,71,data scientist,930000
5308,59,91,99,96,92,junior developer,140000
5309,60,53,52,64,89,junior developer,130000
5310,89,60,94,69,58,senior developer,480000
5311,85,58,61,61,84,data scientist,670000
5312,82,98,96,62,97,junior developer,200000
5313,52,60,65,72,84,senior developer,450000
5314,98,59,79,83,92,robotics engineer,910000
5315,74,88,62,76,97,junior developer,180000
5316,89,59,52,74,86,junior developer,150000
5317,69,92,97,76,56,data scientist,1030000
5318,80,70,65,89,65,economist,380000
5319,50,88,73,91,96,economist,370000
5320,97,81,72,82,60,junior developer,170000
5321,83,54,72,86,94,economist,450000
5322,55,74,77,61,56,economist,270000
5323,69,79,93,71,96,developer,350000
5324,76,65,74,68,70,economist,330000
5325,97,60,65,83,79,junior developer,160000
5326,61,92,93,88,83,developer,370000
5327,78,66,84,65,83,developer,310000
5328,70,72,92,65,59,economist,320000
5329,65,75,84,94,71,junior developer,140000
5330,73,75,79,53,59,junior developer,140000
5331,61,54,91,70,62,data scientist,730000
5332,88,86,87,98,84,data scientist,900000
5333,77,63,98,82,95,senior developer,500000
5334,98,76,70,97,75,senior developer,550000
5335,66,79,99,99,52,economist,350000
5336,90,89,99,57,58,robotics engineer,1010000
5337,99,69,54,68,66,data scientist,730000
5338,64,99,94,98,64,data scientist,860000
5339,91,93,57,80,61,developer,370000
5340,81,66,81,52,65,junior developer,150000
5341,91,66,97,79,55,junior developer,180000
5342,96,76,55,58,98,robotics engineer,990000
5343,64,86,82,72,75,data scientist,880000
5344,78,61,98,75,52,senior developer,530000
5345,58,57,99,77,83,data scientist,630000
5346,74,67,92,56,68,economist,380000
5347,50,64,67,71,94,robotics engineer,930000
5348,85,73,83,78,74,developer,300000
5349,71,64,50,98,80,developer,270000
5350,59,58,77,96,91,data scientist,680000
5351,96,70,87,60,72,developer,310000
5352,80,75,87,77,85,robotics engineer,1060000
5353,91,96,99,97,71,economist,400000
5354,84,83,58,75,84,developer,370000
5355,72,72,52,61,89,junior developer,140000
5356,94,78,70,62,94,senior developer,490000
5357,52,97,97,79,96,economist,470000
5358,71,99,92,81,74,data scientist,860000
5359,84,56,87,73,86,economist,380000
5360,81,87,62,64,55,senior developer,610000
5361,83,58,97,63,97,senior developer,510000
5362,80,85,84,56,99,senior developer,570000
5363,63,55,96,65,78,senior developer,460000
5364,92,88,93,86,88,robotics engineer,1050000
5365,96,54,84,58,54,data scientist,630000
5366,97,61,96,84,71,robotics engineer,970000
5367,85,77,87,56,83,senior developer,570000
5368,68,67,90,88,57,developer,270000
5369,98,60,89,73,51,data scientist,670000
5370,56,62,94,62,91,robotics engineer,800000
5371,69,80,55,55,87,junior developer,130000
5372,90,95,71,70,83,data scientist,900000
5373,75,94,97,53,60,senior developer,570000
5374,60,84,74,65,59,robotics engineer,850000
5375,59,62,59,84,95,developer,260000
5376,90,90,80,53,54,data scientist,1040000
5377,81,88,63,55,94,robotics engineer,870000
5378,79,74,69,90,82,junior developer,170000
5379,63,91,96,95,57,developer,340000
5380,99,82,75,72,73,economist,490000
5381,61,51,60,84,95,economist,420000
5382,94,96,80,74,94,developer,350000
5383,86,64,71,55,68,senior developer,480000
5384,54,61,77,67,78,robotics engineer,700000
5385,65,89,84,61,77,junior developer,140000
5386,59,95,93,88,56,economist,320000
5387,97,77,73,63,57,robotics engineer,1040000
5388,71,59,68,89,53,robotics engineer,890000
5389,76,52,72,68,80,senior developer,500000
5390,70,85,86,74,84,junior developer,160000
5391,65,51,60,95,95,data scientist,560000
5392,81,87,92,93,75,data scientist,780000
5393,64,60,59,97,57,senior developer,440000
5394,84,80,98,55,95,robotics engineer,950000
5395,82,60,86,61,62,junior developer,140000
5396,79,56,57,67,69,junior developer,150000
5397,69,77,95,81,52,data scientist,730000
5398,70,88,96,99,88,economist,390000
5399,57,71,78,54,88,economist,420000
5400,65,96,80,81,82,robotics engineer,1080000
5401,99,52,83,81,90,junior developer,150000
5402,72,61,73,74,60,senior developer,480000
5403,85,54,60,79,60,economist,310000
5404,70,85,98,83,92,economist,440000
5405,71,62,51,80,85,economist,430000
5406,84,61,87,56,85,developer,270000
5407,92,87,85,85,54,junior developer,170000
5408,53,59,96,51,71,robotics engineer,700000
5409,96,71,98,53,90,developer,310000
5410,81,57,99,81,90,junior developer,130000
5411,98,54,86,59,57,junior developer,170000
5412,60,53,50,75,62,senior developer,470000
5413,64,72,99,57,59,junior developer,130000
5414,75,92,78,59,68,senior developer,560000
5415,74,56,82,57,98,data scientist,640000
5416,78,51,84,50,51,junior developer,140000
5417,79,98,96,82,67,data scientist,950000
5418,58,79,95,62,94,economist,410000
5419,91,55,95,91,57,robotics engineer,910000
5420,55,94,89,81,79,junior developer,180000
5421,59,94,72,75,77,data scientist,900000
5422,52,91,70,53,62,robotics engineer,840000
5423,55,91,77,81,67,junior developer,150000
5424,86,86,60,76,57,robotics engineer,860000
5425,64,70,67,74,67,economist,370000
5426,98,50,57,90,67,junior developer,150000
5427,82,81,70,94,81,robotics engineer,970000
5428,67,98,98,81,91,senior developer,670000
5429,72,52,78,99,79,data scientist,550000
5430,64,73,82,64,72,economist,320000
5431,65,89,97,91,70,economist,420000
5432,64,91,93,75,77,economist,410000
5433,71,93,56,84,74,developer,370000
5434,80,75,68,83,56,data scientist,820000
5435,77,68,53,62,89,robotics engineer,830000
5436,60,88,82,83,85,robotics engineer,1100000
5437,55,79,67,88,82,developer,290000
5438,54,60,68,57,95,developer,230000
5439,65,99,83,50,80,data scientist,970000
5440,95,96,62,69,78,robotics engineer,990000
5441,62,76,76,54,59,data scientist,730000
5442,50,93,56,61,79,junior developer,140000
5443,68,77,69,96,75,developer,320000
5444,83,55,95,50,97,senior developer,530000
5445,77,65,63,55,98,data scientist,690000
5446,71,92,81,97,86,robotics engineer,1230000
5447,95,96,64,84,88,junior developer,220000
5448,66,86,75,83,65,robotics engineer,990000
5449,59,66,79,79,75,senior developer,490000
5450,95,95,77,93,84,developer,400000
5451,90,89,94,96,98,data scientist,1070000
5452,71,77,73,95,92,junior developer,150000
5453,70,99,54,80,85,junior developer,180000
5454,67,51,93,51,60,developer,240000
5455,51,66,96,51,78,senior developer,540000
5456,82,74,73,84,97,data scientist,790000
5457,90,50,77,99,97,robotics engineer,930000
5458,70,60,51,51,54,senior developer,440000
5459,53,79,74,88,67,junior developer,140000
5460,52,82,90,82,63,junior developer,130000
5461,81,99,96,73,55,junior developer,210000
5462,50,68,86,90,73,junior developer,120000
5463,99,79,56,74,75,robotics engineer,830000
5464,60,74,87,78,93,senior developer,470000
5465,63,53,62,90,51,robotics engineer,790000
5466,99,90,50,65,78,economist,410000
5467,82,70,83,80,65,data scientist,780000
5468,82,92,51,94,96,junior developer,160000
5469,85,86,56,60,96,robotics engineer,790000
5470,51,62,54,96,88,developer,270000
5471,87,91,82,80,55,robotics engineer,1050000
5472,89,61,85,61,97,senior developer,500000
5473,68,96,75,76,93,data scientist,780000
5474,68,90,62,85,87,developer,360000
5475,86,72,86,93,57,junior developer,150000
5476,84,82,77,92,55,robotics engineer,1040000
5477,70,61,57,51,78,robotics engineer,630000
5478,51,69,94,68,51,junior developer,140000
5479,72,95,89,91,59,developer,340000
5480,51,64,50,67,55,junior developer,130000
5481,80,64,74,96,70,data scientist,820000
5482,76,73,75,81,56,senior developer,480000
5483,90,67,72,74,72,robotics engineer,980000
5484,97,86,55,76,92,junior developer,220000
5485,69,63,62,74,81,economist,420000
5486,57,96,73,62,63,data scientist,810000
5487,86,53,67,78,95,junior developer,140000
5488,88,89,57,95,78,robotics engineer,1060000
5489,82,64,70,91,70,senior developer,600000
5490,77,67,96,55,82,senior developer,520000
5491,97,74,53,95,94,developer,310000
5492,85,86,79,69,93,data scientist,840000
5493,84,54,59,62,91,senior developer,450000
5494,92,69,74,51,54,senior developer,480000
5495,55,66,54,66,55,senior developer,520000
5496,78,60,75,59,84,developer,240000
5497,93,65,73,98,74,developer,350000
5498,86,78,54,53,91,developer,320000
5499,87,79,62,50,66,developer,360000
5500,54,64,84,85,97,senior developer,540000
5501,91,89,57,70,58,developer,380000
5502,67,97,78,66,52,senior developer,620000
5503,74,74,61,77,97,senior developer,510000
5504,50,80,98,61,59,junior developer,120000
5505,99,91,90,78,51,data scientist,860000
5506,66,70,57,81,67,robotics engineer,860000
5507,63,82,63,81,68,senior developer,580000
5508,95,81,71,93,73,developer,350000
5509,87,94,56,72,50,developer,330000
5510,88,94,80,77,76,junior developer,170000
5511,81,51,94,60,88,data scientist,780000
5512,96,69,55,53,64,data scientist,660000
5513,86,52,76,96,75,data scientist,740000
5514,82,79,67,66,70,data scientist,860000
5515,96,54,91,50,54,junior developer,140000
5516,76,53,54,64,75,developer,250000
5517,99,51,91,55,65,developer,290000
5518,72,55,66,56,61,economist,360000
5519,59,54,70,77,71,robotics engineer,880000
5520,85,87,79,90,60,data scientist,890000
5521,82,53,53,63,66,senior developer,490000
5522,84,81,57,66,54,data scientist,900000
5523,58,99,91,84,71,developer,390000
5524,56,80,64,60,96,data scientist,810000
5525,68,97,76,65,86,developer,350000
5526,86,66,83,69,72,junior developer,160000
5527,65,87,72,62,63,economist,400000
5528,51,74,68,97,84,junior developer,130000
5529,90,52,61,67,90,data scientist,640000
5530,98,70,87,96,50,developer,370000
5531,51,63,70,56,92,economist,410000
5532,90,55,69,62,63,junior developer,130000
5533,56,88,98,53,77,economist,350000
5534,79,96,85,94,89,robotics engineer,1150000
5535,70,54,66,87,69,data scientist,700000
5536,76,95,54,69,94,junior developer,190000
5537,68,86,92,94,96,economist,430000
5538,65,66,93,81,60,senior developer,600000
5539,63,65,71,96,67,senior developer,480000
5540,95,97,84,59,57,senior developer,570000
5541,61,76,62,65,81,data scientist,840000
5542,86,87,91,57,51,developer,400000
5543,95,86,98,71,72,robotics engineer,950000
5544,97,94,93,66,74,junior developer,210000
5545,66,84,98,93,85,data scientist,960000
5546,65,71,55,61,51,junior developer,160000
5547,87,67,51,62,69,junior developer,170000
5548,53,64,56,62,56,junior developer,130000
5549,88,87,93,77,97,junior developer,170000
5550,95,75,56,72,75,data scientist,760000
5551,57,67,98,72,98,robotics engineer,900000
5552,57,68,52,77,98,junior developer,140000
5553,99,73,81,95,96,senior developer,530000
5554,65,85,76,66,82,robotics engineer,880000
5555,87,81,91,52,66,data scientist,970000
5556,57,85,75,68,74,developer,290000
5557,51,77,90,78,86,robotics engineer,1010000
5558,87,80,78,51,64,senior developer,590000
5559,67,59,83,66,66,junior developer,140000
5560,82,52,84,60,74,senior developer,410000
5561,67,81,53,67,93,junior developer,160000
5562,66,63,92,83,99,economist,390000
5563,92,51,84,88,92,economist,470000
5564,95,82,89,98,62,developer,400000
5565,94,77,85,69,80,junior developer,160000
5566,69,84,83,76,76,senior developer,660000
5567,91,68,72,77,62,economist,390000
5568,78,96,56,85,86,data scientist,970000
5569,60,89,88,95,71,data scientist,850000
5570,79,50,65,95,56,developer,260000
5571,99,73,86,96,61,data scientist,730000
5572,73,74,52,56,81,economist,330000
5573,81,53,54,90,52,junior developer,140000
5574,89,63,67,82,58,junior developer,160000
5575,93,71,50,74,62,senior developer,510000
5576,92,78,51,79,76,data scientist,750000
5577,65,90,77,65,61,data scientist,960000
5578,71,79,53,79,75,data scientist,690000
5579,60,98,78,66,97,robotics engineer,1020000
5580,70,52,66,93,79,robotics engineer,960000
5581,84,94,72,76,81,developer,400000
5582,52,81,64,54,75,senior developer,530000
5583,59,88,81,99,58,developer,290000
5584,91,74,72,55,84,developer,320000
5585,71,75,99,91,97,senior developer,620000
5586,60,90,55,90,82,data scientist,690000
5587,90,51,76,91,59,economist,410000
5588,62,79,85,68,79,data scientist,870000
5589,63,96,88,89,61,senior developer,620000
5590,73,64,67,95,73,senior developer,490000
5591,72,86,82,58,80,senior developer,590000
5592,77,70,65,99,93,robotics engineer,980000
5593,58,71,64,92,88,data scientist,740000
5594,99,66,63,76,87,junior developer,190000
5595,51,76,87,67,91,developer,280000
5596,91,65,69,75,89,robotics engineer,980000
5597,72,83,80,68,71,senior developer,540000
5598,56,87,99,54,80,junior developer,140000
5599,92,68,65,84,81,senior developer,540000
5600,51,68,94,64,58,junior developer,130000
5601,88,81,59,76,97,junior developer,180000
5602,80,91,71,81,90,data scientist,880000
5603,89,80,58,98,72,senior developer,570000
5604,97,93,66,81,94,senior developer,710000
5605,88,50,69,78,83,data scientist,610000
5606,73,85,62,95,56,senior developer,670000
5607,52,58,89,88,87,robotics engineer,980000
5608,70,82,96,92,65,junior developer,160000
5609,61,66,53,99,83,senior developer,490000
5610,81,84,61,54,78,senior developer,540000
5611,66,73,54,53,57,economist,320000
5612,87,67,84,55,76,robotics engineer,850000
5613,76,58,52,91,95,robotics engineer,870000
5614,69,51,89,89,97,data scientist,710000
5615,59,88,89,73,99,economist,420000
5616,80,56,90,54,81,senior developer,510000
5617,96,72,99,80,57,junior developer,190000
5618,82,62,62,63,82,junior developer,130000
5619,64,84,80,79,78,senior developer,540000
5620,76,61,52,74,93,developer,270000
5621,69,75,52,88,82,senior developer,520000
5622,74,62,68,51,86,data scientist,730000
5623,92,57,76,59,81,junior developer,160000
5624,50,67,80,67,65,data scientist,770000
5625,52,72,68,77,50,developer,290000
5626,87,92,53,91,81,junior developer,170000
5627,65,63,62,88,79,robotics engineer,820000
5628,64,65,96,53,66,senior developer,520000
5629,72,93,73,71,75,senior developer,640000
5630,88,60,63,62,95,senior developer,470000
5631,69,63,97,75,50,developer,290000
5632,75,56,54,71,99,senior developer,430000
5633,60,74,87,59,51,robotics engineer,890000
5634,54,67,52,57,86,data scientist,720000
5635,52,75,76,50,74,data scientist,800000
5636,83,96,82,59,74,data scientist,830000
5637,70,64,81,78,55,junior developer,150000
5638,82,88,98,59,93,developer,360000
5639,76,74,82,65,91,senior developer,490000
5640,98,74,80,66,94,developer,300000
5641,62,98,65,80,51,robotics engineer,1130000
5642,59,66,89,72,77,data scientist,710000
5643,96,74,93,86,99,junior developer,150000
5644,52,81,65,98,97,data scientist,750000
5645,86,96,58,78,59,data scientist,890000
5646,59,69,83,86,96,junior developer,130000
5647,50,85,92,90,69,economist,360000
5648,55,55,82,73,64,data scientist,560000
5649,53,55,72,71,57,data scientist,610000
5650,54,97,81,59,95,robotics engineer,870000
5651,91,62,82,79,53,robotics engineer,1050000
5652,56,64,52,71,59,developer,290000
5653,71,90,73,90,64,economist,400000
5654,80,63,89,87,56,developer,270000
5655,88,79,98,66,59,economist,430000
5656,94,97,80,86,53,robotics engineer,1130000
5657,91,59,50,80,55,developer,330000
5658,67,50,61,55,50,economist,310000
5659,60,63,95,51,94,developer,230000
5660,87,94,64,98,56,junior developer,220000
5661,63,75,73,55,62,senior developer,510000
5662,80,86,54,74,96,senior developer,590000
5663,80,93,52,68,72,senior developer,620000
5664,50,98,89,74,66,data scientist,1000000
5665,75,59,89,76,90,robotics engineer,780000
5666,69,81,55,98,55,developer,310000
5667,56,93,66,51,51,junior developer,140000
5668,78,76,75,74,52,economist,310000
5669,92,52,52,55,60,developer,310000
5670,60,78,90,50,91,data scientist,830000
5671,86,74,64,62,87,junior developer,180000
5672,96,84,79,73,61,senior developer,570000
5673,94,61,89,56,91,developer,340000
5674,72,95,83,71,71,developer,360000
5675,57,74,86,75,53,robotics engineer,1000000
5676,55,95,63,56,53,data scientist,930000
5677,67,75,91,81,89,developer,330000
5678,83,88,69,63,77,robotics engineer,850000
5679,81,91,62,75,71,developer,400000
5680,87,91,63,87,72,data scientist,900000
5681,67,59,57,50,64,robotics engineer,630000
5682,84,91,70,51,98,economist,410000
5683,66,81,54,59,68,senior developer,490000
5684,56,63,52,69,81,robotics engineer,900000
5685,80,88,60,55,95,robotics engineer,950000
5686,81,92,86,61,85,developer,360000
5687,65,77,68,84,75,developer,350000
5688,83,83,72,74,78,robotics engineer,1050000
5689,85,84,60,59,50,robotics engineer,840000
5690,51,64,62,93,76,robotics engineer,840000
5691,96,91,92,70,85,data scientist,890000
5692,70,92,62,58,77,economist,340000
5693,87,90,86,66,90,robotics engineer,1000000
5694,72,84,75,79,80,robotics engineer,930000
5695,95,91,75,62,78,economist,400000
5696,54,90,83,96,90,developer,340000
5697,87,85,58,75,94,economist,500000
5698,80,75,64,62,78,robotics engineer,820000
